MIWESU PREMIUM FIRE WOOD — Facebook Ads exports (tabular)
Generated: 2026-04-17 16:54 UTC
Split rule: any row containing “Miwesu” in campaign / page / ad / ad set text.
Sources: 01a/Frank-Smit-Campaigns-*.xlsx (campaign summary rows), 01a/Untitled-report-Mar-17-2023-to-Apr-17-2026 (1).xlsx (creative breakdown), plus any other 01a xlsx rows matching Miwesu.
Columns are tab-separated (TSV). NaN exported as empty.
================================================================================


--- Frank-Smit-Campaigns-Mar-17-2023-Apr-17-2026.xlsx :: Worksheet ---
Reporting starts	Reporting ends	Campaign name	Campaign delivery	Results	Result indicator	Cost per results	Ad set budget	Ad set budget type	Amount spent (ZAR)	Impressions	Reach	Ends	Attribution setting
2025-09-18	2026-04-17	New Engagement Campaign Miwesu	completed	875	actions:link_click	0.69562286	Using ad set budget	0	608.67	91425	66410	2026-02-20	7-day click or 1-day view
2025-09-18	2026-04-17	"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	inactive	23	actions:onsite_conversion.messaging_conversation_started_7d	26.08173913	173.92	Daily	599.88	15331	10066	2026-02-22	7-day click or 1-day view
2025-09-18	2026-04-17	[2/17/2026] Promoting Miwesu Premium Fire Wood	inactive	18	actions:like	17.79222222	120	Daily	320.26	5949	3791	2026-02-22	7-day click or 1-day view
2025-09-18	2026-04-17	"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	inactive	3	actions:onsite_conversion.messaging_conversation_started_7d	77.41666667	250	Daily	232.25	3498	2843	Ongoing	7-day click or 1-day view
2025-09-18	2026-04-17	Sales Campaign_Miwesu	completed	59	actions:onsite_conversion.messaging_conversation_started_7d	6.56288136	50	Daily	387.21	12378	9930	2026-02-25	7-day click or 1-day view
2025-09-18	2026-04-17	Miwesu_12_Zone_Engagement Campaign	completed	104	actions:onsite_conversion.messaging_conversation_started_7d	8.40192308	Using ad set budget	0	873.8	28117	21818	2026-02-25	7-day click or 1-day view
2025-09-18	2026-04-17	Miwesu_12_Zone_New Sales Campaign_carosel	inactive	329	actions:onsite_conversion.messaging_conversation_started_7d	8.35164134	250	Daily	2747.69	115430	58546	Ongoing	7-day click or 1-day view
2025-09-18	2026-04-17	Miwesu_12_Zone_New Traffic Campaign_Carosel	inactive	35	actions:onsite_conversion.messaging_conversation_started_7d	10.63685714	50	Daily	372.29	10344	7848	2026-02-25	7-day click or 1-day view

--- Untitled-report-Mar-17-2023-to-Apr-17-2026 (1).xlsx :: Creative Reporting ---
Campaign name	Ads	Ad set name	Ad name	Page name	Age	Gender	Objective	Day	Campaign ID	Ad set ID	Ad ID	Page ID	Delivery status	Delivery level	Result type	Results	Cost per result	Amount spent (ZAR)	Impressions	Reach	Attribution setting	Quality ranking	Engagement rate ranking	Conversion rate ranking	Ad set name.1	Reporting starts	Reporting ends
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	35-44	female	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad				11.61	253	175	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	55-64	male	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad				8.41	202	144	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	65+	female	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad				3.17	85	57	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	45-54	male	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad				17.1	404	305	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	25-34	male	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad				15.56	429	324	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	65+	male	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad	Facebook likes	1	7.64	7.64	192	145	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	55-64	unknown	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad				0.22	2	2	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	35-44	male	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad	Messaging conversations started	3	20.93666667	62.81	1444	1127	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	35-44	male	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad	Messaging conversations started	1	55.11	55.11	778	646	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	25-34	male	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad	Messaging conversations started	2	4.04	8.08	184	162	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	55-64	male	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				43.41	693	573	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	45-54	male	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				72.02	1166	883	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	65+	female	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				3.83	45	39	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	45-54	female	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				8.2	75	69	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	65+	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				0.03	1	1	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				0.09	1	1	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	45-54	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				0.02	1	1	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	65+	male	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				30.09	424	322	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	35-44	female	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				3.5	45	40	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	55-64	female	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				7.62	77	71	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	25-34	female	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				0.16	4	4	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	"Post: ""The secret ingredient to the perfect wood-fired..."""	Miwesu Premium Fire Wood	55-64	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120240000577740637	120240000579160637	120240000580500637	937996999404897	not_delivering	ad				0.09	4	4	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""The secret ingredient to the perfect wood-fired..."""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.3	11	9	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	35-44	male	PAGE_LIKES	2026-02-19	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad	Facebook likes	3	11.87666667	35.63	864	664	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	65+	female	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				1.05	21	16	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	55-64	female	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				2.43	37	35	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	25-34	male	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad	Messaging conversations started	1	28.67	28.67	844	678	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	45-54	female	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				4.61	86	72	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	55-64	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.37	5	4	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	65+	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.03	2	2	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	25-34	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.02	2	2	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	35-44	female	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				7.76	160	121	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	45-54	unknown	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.48	11	9	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	65+	male	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad	Messaging conversations started	2	7.475	14.95	266	200	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	55-64	male	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad	Messaging conversations started	1	30.49	30.49	517	396	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	25-34	female	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad	Messaging conversations started	1	2.92	2.92	84	56	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	45-54	male	OUTCOME_ENGAGEMENT	2026-02-19	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad	Messaging conversations started	2	19.78	39.56	879	681	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-19	2026-02-19
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	65+	unknown	OUTCOME_ENGAGEMENT	2026-02-18	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.1900279	5	3	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-18	2026-02-18
[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	[2/17/2026] Promoting Miwesu Premium Fire Wood	Miwesu Premium Fire Wood	35-44	female	PAGE_LIKES	2026-02-18	120239956921030637	120239956921370637	120239956921590637	937996999404897	not_delivering	ad	Facebook likes	1	4.48	4.48	64	47	7-day click or 1-day view	-	-	-	[2/17/2026] Promoting Miwesu Premium Fire Wood	2026-02-18	2026-02-18
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_ENGAGEMENT	2026-02-18	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				0.20002937	12	11	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-18	2026-02-18
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	65+	female	OUTCOME_ENGAGEMENT	2026-02-18	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				1.29018942	36	29	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-18	2026-02-18
"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	"Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	Miwesu Premium Fire Wood	25-34	female	OUTCOME_ENGAGEMENT	2026-02-18	120239956457250637	120239956457740637	120239956459430637	937996999404897	not_delivering	ad				1.08015858	41	33	7-day click or 1-day view	-	-	-	"Miwesu_Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	2026-02-18	2026-02-18
